代號,年份,季,最高價,最低價,成交量(股),交易額(萬),開盤價,收盤價,漲跌幅(%)
2356,2020,3,28.4,21.7,976206191,332202,25.3,22.45,-0.10557768924302796
2356,2020,4,24.45,21.6,630538804,226096,22.5,24.0,0.06904231625835193
2356,2021,1,28.0,22.65,1155950015,394421,24.1,27.0,0.125
2356,2021,2,27.75,25.8,431201781,158331,27.05,26.7,-0.011111111111111138
2357,2009,4,66.5,53.0,1626611395,560035,55.5,61.8,
2357,2010,1,70.6,53.6,1122865319,390995,62.9,55.3,-0.10517799352750809
2357,2010,2,257.0,49.0,929997163,344682,55.3,239.5,3.330922242314647
2357,2010,3,252.5,209.0,172733904,127316,240.0,224.0,-0.06471816283924843
2357,2010,4,289.5,211.5,200069943,144442,225.0,277.0,0.23660714285714285
2357,2011,1,280.5,231.5,162773971,102759,277.0,254.5,-0.0812274368231047
2357,2011,2,308.0,236.0,207032518,131139,253.0,285.0,0.11984282907662082
2357,2011,3,311.0,221.0,413691501,257470,286.5,231.0,-0.18947368421052632
2357,2011,4,229.5,178.0,273877180,172913,221.5,215.5,-0.0670995670995671
2357,2012,1,292.0,212.0,272641799,169724,216.0,278.5,0.2923433874709977
2357,2012,2,326.5,257.5,314925254,200795,275.0,271.5,-0.025134649910233394
2357,2012,3,324.5,256.5,257785795,167198,272.0,318.5,0.1731123388581952
2357,2012,4,342.0,286.5,233191328,159521,317.0,326.5,0.02511773940345369
2357,2013,1,382.0,316.5,187433217,127827,328.0,357.5,0.09494640122511486
2357,2013,2,358.5,256.0,278552376,189248,358.0,258.0,-0.2783216783216783
2357,2013,3,279.0,217.5,304072012,195272,259.0,235.5,-0.0872093023255814
2357,2013,4,278.5,204.0,260903693,166222,235.0,268.0,0.13800424628450106
2357,2014,1,304.0,267.0,196200093,126471,270.5,301.5,0.125
2357,2014,2,339.0,289.0,201001947,137781,302.0,333.0,0.1044776119402985
2357,2014,3,352.5,280.0,165966062,116327,333.0,290.0,-0.12912912912912913
2357,2014,4,358.0,285.0,167453363,118008,288.0,346.5,0.19482758620689655
2357,2015,1,359.0,310.0,155231965,104387,341.5,315.0,-0.09090909090909091
2357,2015,2,343.0,284.5,133515911,92226,315.0,300.5,-0.046031746031746035
2357,2015,3,306.0,243.5,142848724,107941,303.5,282.5,-0.059900166389351084
2357,2015,4,309.5,261.5,98990932,72433,282.5,272.0,-0.03716814159292035
2357,2016,1,291.5,260.5,79867196,56906,272.0,289.0,0.0625
2357,2016,2,290.0,252.0,86995420,67165,286.0,265.5,-0.08131487889273356
2357,2016,3,286.5,263.0,82415145,60140,265.5,279.5,0.05273069679849341
2357,2016,4,284.5,261.0,64388929,44613,282.5,265.0,-0.0518783542039356
2357,2017,1,300.0,262.0,78070558,52435,265.5,300.0,0.1320754716981132
2357,2017,2,308.0,279.0,81731516,59425,300.0,287.5,-0.041666666666666664
2357,2017,3,296.0,241.0,104198026,72243,287.5,248.0,-0.1373913043478261
2357,2017,4,281.5,243.0,75209288,53955,248.0,279.5,0.12701612903225806
2357,2018,1,284.0,258.5,100605721,58549,279.0,276.0,-0.012522361359570662
2357,2018,2,283.0,271.5,80497936,52809,277.0,278.5,0.009057971014492754
2357,2018,3,277.5,239.5,95179749,61329,276.0,264.0,-0.05206463195691203
2357,2018,4,269.0,195.5,99578416,62857,267.0,201.5,-0.23674242424242425
2357,2019,1,241.0,199.5,64707332,43471,203.5,223.0,0.10669975186104218
2357,2019,2,241.0,212.0,59917646,42143,223.5,223.0,0.0
2357,2019,3,232.0,196.5,79719231,55638,225.5,206.5,-0.07399103139013453
2357,2019,4,243.0,196.5,104061218,70736,200.5,231.5,0.12106537530266344
2357,2020,1,239.0,167.0,117247134,79709,233.0,204.5,-0.11663066954643629
2357,2020,2,249.0,190.5,172254378,109958,202.0,216.0,0.05623471882640587
2357,2020,3,260.0,212.5,210364642,137936,216.5,253.5,0.1736111111111111
2357,2020,4,265.0,236.0,178633955,127309,253.5,250.5,-0.011834319526627219
2357,2021,1,386.0,250.0,290852946,218424,250.5,372.5,0.4870259481037924
2357,2021,2,398.0,365.0,85477974,76721,374.0,380.5,0.021476510067114093
2359,2009,4,17.0,12.5,172746918,46223,12.8,16.2,
2359,2010,1,16.25,11.7,53328520,17809,16.2,14.5,-0.10493827160493824
2359,2010,2,15.4,12.4,33262604,10685,14.5,13.3,-0.08275862068965513
2359,2010,3,16.1,13.15,33973662,11357,13.25,15.05,0.13157894736842105
2359,2010,4,15.4,14.15,22277875,8460,15.05,14.4,-0.04318936877076414
2359,2011,1,14.8,12.2,19529665,6709,14.4,12.95,-0.10069444444444452
2359,2011,2,14.1,12.2,18540393,6442,13.0,12.35,-0.04633204633204631
2359,2011,3,12.5,9.44,13042372,4679,12.35,10.05,-0.1862348178137651
2359,2011,4,10.5,9.05,11324603,3858,10.0,9.95,-0.009950248756219046
2359,2012,1,11.75,9.61,12560025,4568,9.95,10.45,0.05025125628140704
2359,2012,2,10.7,9.5,8031905,3312,10.45,9.92,-0.05071770334928224
2359,2012,3,13.0,9.85,17763318,5692,9.93,12.9,0.3004032258064517
2359,2012,4,13.3,10.75,22150039,7565,12.8,12.1,-0.06201550387596905
2359,2013,1,12.75,11.5,16942017,5166,12.1,12.45,0.028925619834710717
2359,2013,2,13.95,11.9,21734177,6858,12.3,13.15,0.05622489959839366
2359,2013,3,13.55,12.7,9576202,3652,13.2,12.95,-0.015209125475285253
2359,2013,4,13.9,12.6,8605162,3583,12.95,13.5,0.042471042471042525
2359,2014,1,20.15,13.2,81805984,27162,13.4,19.2,0.42222222222222217
2359,2014,2,23.85,18.45,117470266,43518,19.3,19.75,0.02864583333333337
2359,2014,3,20.45,16.4,49089047,20158,19.75,18.7,-0.05316455696202535
2359,2014,4,21.2,16.2,60291317,22447,18.65,20.2,0.08021390374331551
2359,2015,1,21.35,17.75,40126645,17056,20.25,20.85,0.03217821782178228
2359,2015,2,21.05,15.7,33249270,12967,20.75,16.8,-0.19424460431654678
2359,2015,3,17.4,12.15,13801928,5706,16.8,13.75,-0.18154761904761907
2359,2015,4,16.0,13.5,30447484,12749,13.7,15.2,0.1054545454545454
2359,2016,1,18.2,14.3,75812754,30034,15.15,16.3,0.07236842105263168
2359,2016,2,16.9,13.75,26166671,11642,16.4,14.1,-0.1349693251533743
2359,2016,3,15.85,13.55,28947234,12177,14.1,15.15,0.07446808510638303
2359,2016,4,15.8,13.2,28864738,12999,15.25,15.0,-0.009900990099009924
2359,2017,1,18.15,14.7,52124233,22517,15.0,16.5,0.1
2359,2017,2,20.95,16.05,120918153,49750,16.55,18.65,0.13030303030303023
2359,2017,3,25.3,17.95,201339895,81665,18.7,21.35,0.14477211796246664
2359,2017,4,25.3,20.3,129491779,60088,21.6,23.15,0.08430913348946122
2359,2018,1,28.55,21.5,204332343,86662,24.0,22.55,-0.02591792656587464
2359,2018,2,24.85,20.15,78953489,36687,22.55,21.25,-0.057649667405765
2359,2018,3,24.2,20.3,72840817,35472,21.4,21.4,0.007058823529411698
2359,2018,4,21.85,16.1,41684860,20946,21.5,18.15,-0.1518691588785047
2359,2019,1,21.4,17.55,42902021,21644,18.15,20.15,0.11019283746556474
2359,2019,2,24.4,20.05,80638093,39127,20.3,21.05,0.044665012406948
2359,2019,3,23.2,18.6,64575416,30158,21.15,21.4,0.016627078384798
2359,2019,4,22.35,19.5,51712841,21675,21.4,22.1,0.03271028037383191
2359,2020,1,22.85,13.75,66105165,31769,22.3,15.9,-0.28054298642533937
2359,2020,2,21.6,15.5,69386141,29846,15.75,19.45,0.22327044025157225
2359,2020,3,22.65,17.7,107661623,48363,20.05,18.5,-0.04884318766066834
2359,2020,4,19.85,17.95,26837710,13000,18.5,19.2,0.0378378378378378
2359,2021,1,19.7,17.35,22637941,11515,19.2,17.9,-0.06770833333333337
2359,2021,2,20.3,17.8,24171108,10980,17.95,18.3,0.02234636871508392
2360,2009,4,79.0,61.4,493173605,206639,62.5,72.7,
2360,2010,1,72.6,56.0,206809122,99079,72.4,69.0,-0.05089408528198078
2360,2010,2,73.2,54.1,133191577,69595,69.4,62.1,-0.09999999999999998
2360,2010,3,80.6,61.9,218900686,105289,62.6,74.5,0.19967793880837356
2360,2010,4,94.0,71.4,129676897,70258,74.5,87.1,0.16912751677852342
2360,2011,1,95.4,76.3,71335628,40018,86.9,95.0,0.09070034443168778
2360,2011,2,101.0,84.7,54822866,36219,95.0,91.4,-0.0378947368421052
2360,2011,3,93.7,63.0,67503018,39272,91.5,63.2,-0.3085339168490153
2360,2011,4,70.4,52.6,55284072,35823,61.6,59.4,-0.060126582278481076
2360,2012,1,78.3,54.4,57273046,32696,59.9,75.2,0.26599326599326606
2360,2012,2,76.1,60.0,27854626,19456,76.0,67.7,-0.09973404255319149
2360,2012,3,72.0,59.5,56366929,28132,68.0,61.7,-0.08862629246676514
2360,2012,4,68.7,54.2,38447076,23054,61.1,64.7,0.0486223662884927
2360,2013,1,73.5,61.6,33568717,18351,64.7,71.3,0.10200927357032448
2360,2013,2,72.3,49.3,60472279,29830,71.3,51.0,-0.28471248246844316
2360,2013,3,71.0,51.0,88695458,47461,51.0,66.6,0.3058823529411764
2360,2013,4,73.7,56.6,52368108,31135,67.0,62.5,-0.06156156156156148
2360,2014,1,76.0,61.2,154210516,78216,62.8,72.6,0.1615999999999999
2360,2014,2,92.0,70.6,160971243,91815,72.1,83.6,0.15151515151515152
2360,2014,3,91.0,78.4,113200834,64746,85.0,84.5,0.010765550239234518
2360,2014,4,87.2,71.9,65390348,38658,83.8,82.1,-0.028402366863905393
2360,2015,1,84.5,74.6,59290326,35489,81.6,77.7,-0.053593179049938995
2360,2015,2,81.4,60.6,72153337,44841,77.7,68.2,-0.12226512226512226
2360,2015,3,70.4,47.5,44240334,30810,67.2,56.3,-0.17448680351906165
2360,2015,4,71.5,56.7,64504427,38529,57.2,63.9,0.13499111900532862
2360,2016,1,75.0,58.4,34455616,26072,64.0,69.2,0.08294209702660414
2360,2016,2,80.8,67.2,44909406,29208,69.0,76.8,0.10982658959537564
2360,2016,3,90.8,76.1,75196858,46491,77.4,84.3,0.09765625
2360,2016,4,88.0,72.7,46718334,32808,84.3,75.4,-0.1055753262158955
2360,2017,1,99.4,75.4,90467376,56393,75.4,91.9,0.21883289124668434
2360,2017,2,100.0,85.1,69864616,45763,93.5,98.0,0.06637649619151245
2360,2017,3,111.5,89.6,84270258,54822,96.7,105.5,0.07653061224489796
2360,2017,4,188.0,106.0,222609868,144764,106.0,162.0,0.5355450236966824
2360,2018,1,186.0,140.0,169855434,118597,163.0,169.0,0.043209876543209874
2360,2018,2,175.0,141.5,113389802,78285,170.0,164.0,-0.029585798816568046
2360,2018,3,197.0,141.5,157990429,105186,164.5,146.5,-0.10670731707317073
2360,2018,4,150.0,99.1,231417700,154936,149.0,118.0,-0.1945392491467577
2360,2019,1,157.0,112.0,124582361,86874,118.0,146.5,0.24152542372881355
2360,2019,2,163.0,121.0,85951174,60746,147.5,138.0,-0.05802047781569966
2360,2019,3,163.5,126.5,110786393,76994,140.5,147.0,0.06521739130434782
2360,2019,4,158.5,130.5,126980734,77770,149.0,145.0,-0.013605442176870748
2360,2020,1,170.5,95.0,136780381,89301,145.5,124.5,-0.1413793103448276
2360,2020,2,154.5,122.0,85795560,64431,126.0,151.5,0.21686746987951808
2360,2020,3,186.5,147.5,98030151,70496,152.0,153.0,0.009900990099009901
2360,2020,4,186.0,133.5,76468473,51804,152.5,168.0,0.09803921568627451
2360,2021,1,230.0,167.0,105977604,81674,168.0,188.5,0.12202380952380952
2360,2021,2,210.0,178.0,36264015,25125,189.0,179.0,-0.050397877984084884
2362,2009,4,53.8,40.2,235436423,93525,44.8,52.0,
2362,2010,1,68.6,51.9,287942255,107235,52.3,67.4,0.29615384615384627
2362,2010,2,76.5,57.8,291459642,138433,67.0,67.8,0.00593471810089008
2362,2010,3,76.0,63.6,214563399,105625,66.2,71.1,0.048672566371681374
2362,2010,4,74.5,62.8,143032936,73907,71.1,67.5,-0.050632911392404986
2362,2011,1,69.0,50.1,162396046,74723,67.5,59.6,-0.11703703703703702
2362,2011,2,68.2,51.0,107426997,53796,59.9,55.7,-0.06543624161073823
2362,2011,3,60.7,43.45,140749918,74872,55.7,51.9,-0.06822262118491929
2362,2011,4,55.0,42.1,82533895,35629,51.0,47.9,-0.07707129094412332
2362,2012,1,53.5,46.5,42738553,24995,47.6,48.45,0.011482254697286101
2362,2012,2,49.4,38.6,33243051,20696,48.45,42.9,-0.11455108359133136
2362,2012,3,43.6,37.85,40013522,24926,43.5,43.45,0.01282051282051292
2362,2012,4,44.0,34.05,66146665,31982,43.45,35.8,-0.1760644418872268
2362,2013,1,46.3,34.8,98527996,53995,35.2,46.0,0.2849162011173185
2362,2013,2,62.9,43.0,148060606,73215,46.0,51.0,0.10869565217391304
2362,2013,3,62.5,48.15,200810080,104152,49.0,57.6,0.1294117647058824
2362,2013,4,65.0,57.3,151435340,78763,57.6,64.4,0.11805555555555562
2362,2014,1,68.9,51.9,133847841,60492,68.9,60.2,-0.06521739130434787
2362,2014,2,63.5,53.0,98421038,51047,61.5,53.1,-0.1179401993355482
2362,2014,3,58.3,52.0,81045018,44166,53.2,53.7,0.011299435028248614
2362,2014,4,56.4,47.85,89975303,53780,53.6,49.5,-0.07821229050279334
2362,2015,1,49.65,46.25,47219732,29953,49.1,48.7,-0.016161616161616103
2362,2015,2,49.4,35.15,139398433,66692,48.7,36.05,-0.2597535934291582
2362,2015,3,39.15,26.0,119050276,61290,36.1,36.05,0.0
2362,2015,4,38.15,26.8,63454189,35633,36.25,31.55,-0.12482662968099853
2362,2016,1,33.9,29.0,69892431,38281,31.4,29.05,-0.07923930269413629
2362,2016,2,29.6,24.5,38771023,20351,29.1,27.15,-0.06540447504302933
2362,2016,3,30.65,26.85,39832538,19023,27.15,29.35,0.08103130755064468
2362,2016,4,30.9,25.65,36507339,19417,29.35,27.8,-0.05281090289608179
2362,2017,1,30.0,27.2,38196349,17820,27.8,28.2,0.014388489208633042
2362,2017,2,28.3,26.7,22120745,11847,28.05,27.3,-0.031914893617021226
2362,2017,3,32.75,26.7,51230503,24288,27.2,29.45,0.0787545787545787
2362,2017,4,33.55,27.5,53445977,24228,29.45,29.0,-0.015280135823429518
2362,2018,1,30.65,26.1,35361227,16470,28.95,29.4,0.013793103448275813
2362,2018,2,36.65,28.65,73970058,34356,29.75,34.3,0.16666666666666663
2362,2018,3,36.0,29.0,62802822,18474,34.35,29.0,-0.15451895043731773
2362,2018,4,31.95,23.5,34252048,17497,29.0,30.45,0.049999999999999975
2362,2019,1,30.8,28.95,14095647,7995,30.45,29.3,-0.0377668308702791
2362,2019,2,31.9,27.3,29259041,12251,29.3,31.0,0.058020477815699634
2362,2019,3,33.9,29.75,44245639,15878,31.0,31.45,0.014516129032258041
2362,2019,4,41.95,30.0,166878001,79777,31.45,36.8,0.17011128775834652
2362,2020,1,37.05,24.55,41536261,22308,37.0,28.75,-0.21874999999999994
2362,2020,2,33.7,28.0,40353255,16993,28.7,29.65,0.03130434782608691
2362,2020,3,33.2,28.3,74739666,37253,29.65,28.95,-0.023608768971332187
2362,2020,4,30.7,28.7,23834608,13160,28.9,30.1,0.03972366148531959
2362,2021,1,31.15,28.35,34137316,17919,29.9,30.9,0.0265780730897009
2362,2021,2,33.4,29.9,20358683,10899,31.0,30.4,-0.016181229773462785
2363,2009,4,28.25,12.6,1078945140,253536,13.5,24.8,
2363,2010,1,25.75,18.65,439626681,136301,25.0,21.75,-0.12298387096774197
2363,2010,2,23.0,17.05,411846741,127612,21.85,20.15,-0.07356321839080467
2363,2010,3,22.0,17.9,475143670,141511,20.15,20.1,-0.0024813895781636308
2363,2010,4,20.25,17.0,273250471,83118,20.1,20.0,-0.004975124378109523
2363,2011,1,21.7,15.1,252725792,75975,20.2,16.6,-0.16999999999999993
2363,2011,2,17.75,13.8,170770701,57305,16.65,16.1,-0.03012048192771084
2363,2011,3,16.3,10.95,138549777,42445,16.2,12.7,-0.2111801242236026
2363,2011,4,13.0,9.7,102889232,32921,12.7,12.25,-0.035433070866141676
2363,2012,1,14.25,11.4,168701954,51249,12.2,11.7,-0.04489795918367353
2363,2012,2,11.7,8.55,69934158,28122,11.6,9.92,-0.1521367521367521
2363,2012,3,11.5,9.38,87548017,28064,9.9,10.55,0.06350806451612911
2363,2012,4,12.5,9.81,183773300,55639,10.6,11.4,0.08056872037914688
2363,2013,1,11.85,10.0,69956034,25515,11.4,10.15,-0.10964912280701754
2363,2013,2,11.5,9.35,154612852,53732,10.15,10.4,0.02463054187192118
2363,2013,3,10.95,9.11,69953016,28919,10.4,9.55,-0.08173076923076919
2363,2013,4,9.61,7.65,76542653,30272,9.45,8.9,-0.06806282722513092
2363,2014,1,9.8,8.8,116459395,37791,8.88,9.16,0.02921348314606739
2363,2014,2,10.3,8.25,135945236,39320,9.16,9.8,0.06986899563318784
2363,2014,3,11.95,8.74,303534145,76320,9.82,9.05,-0.07653061224489795
2363,2014,4,9.4,7.85,144478106,41948,9.0,9.03,-0.0022099447513813644
2363,2015,1,9.49,8.41,91839581,34352,9.0,8.49,-0.059800664451827155
2363,2015,2,8.68,6.15,59516632,22160,8.51,6.35,-0.2520612485276797
2363,2015,3,6.61,4.41,43473210,18811,6.35,5.4,-0.14960629921259833
2363,2015,4,7.99,5.43,158304553,46009,5.43,6.93,0.2833333333333332
2363,2016,1,7.78,5.73,112239249,36747,6.93,6.76,-0.02453102453102452
2363,2016,2,7.32,6.01,57228588,21068,6.76,6.22,-0.07988165680473373
2363,2016,3,7.13,6.19,52675851,19715,6.27,6.39,0.027331189710610923
2363,2016,4,7.11,6.04,92634914,32042,6.45,6.49,0.015649452269170663
2363,2017,1,8.28,6.48,148238521,42550,6.49,7.29,0.12326656394453002
2363,2017,2,7.89,6.37,107451585,31338,7.35,7.27,-0.00274348422496577
2363,2017,3,8.4,7.02,239788905,58896,7.3,7.51,0.03301237964236592
2363,2017,4,10.15,7.55,481035391,117320,7.64,8.95,0.19174434087882816
2363,2018,1,11.2,7.7,530436149,129299,9.0,9.61,0.07374301675977656
2363,2018,2,15.0,8.25,779798673,187158,9.62,12.8,0.3319458896982312
2363,2018,3,13.95,9.03,452891157,128596,12.9,10.05,-0.21484375
2363,2018,4,10.35,6.8,173666436,55858,10.05,9.36,-0.06865671641791057
2363,2019,1,9.63,8.03,119397802,35910,9.5,8.03,-0.14209401709401712
2363,2019,2,9.56,7.6,169780761,57050,8.05,8.12,0.011207970112079683
2363,2019,3,8.8,7.67,133219098,40613,8.23,8.13,0.0012315270935962517
2363,2019,4,9.35,7.89,170954688,53152,8.23,9.13,0.12300123001230011
2363,2020,1,9.29,5.35,216820778,69433,9.13,8.02,-0.12157721796276025
2363,2020,2,14.4,8.01,1001341037,289294,8.1,12.25,0.5274314214463841
2363,2020,3,14.25,10.0,1018711579,259697,12.3,11.7,-0.04489795918367353
2363,2020,4,21.3,10.95,1502377422,421672,11.75,17.0,0.4529914529914531
2363,2021,1,19.3,15.2,948688780,310547,17.0,18.65,0.09705882352941168
2363,2021,2,27.1,18.5,790357667,269561,18.8,22.0,0.17962466487935666
2364,2009,4,6.79,4.9,234503631,46747,5.2,5.35,
2364,2010,1,6.18,3.99,137708068,28109,5.36,5.17,-0.033644859813084065
2364,2010,2,5.85,4.36,126798696,26779,5.15,4.55,-0.11992263056092846
2364,2010,3,5.12,4.3,66147233,14980,4.5,5.12,0.12527472527472533
2364,2010,4,7.49,4.95,410458593,80460,5.13,5.22,0.01953124999999993
2364,2011,1,5.38,3.86,76460266,16879,5.25,4.19,-0.19731800766283514
2364,2011,2,5.1,4.1,70084200,15175,4.21,4.17,-0.00477326968973758
2364,2011,3,4.23,3.06,38772011,8999,4.2,3.25,-0.22062350119904076
2364,2011,4,4.42,3.1,72838300,17146,3.25,3.51,0.07999999999999993
2364,2012,1,4.42,3.19,86398305,16326,3.51,3.4,-0.031339031339031306
2364,2012,2,3.48,2.32,25401533,6458,3.43,2.39,-0.2970588235294117
2364,2012,3,2.71,1.86,57138943,11375,2.45,2.37,-0.00836820083682009
2364,2012,4,3.35,2.06,35904658,9813,2.38,3.23,0.36286919831223624
2364,2013,1,3.4,2.93,20494276,6222,3.25,3.03,-0.061919504643962904
2364,2013,2,3.89,2.75,38218501,8991,3.03,3.02,-0.00330033003300323
2364,2013,3,3.43,2.92,24668364,6123,3.04,3.27,0.08278145695364239
2364,2013,4,3.35,2.94,25169330,6861,3.3,3.23,-0.012232415902140683
2364,2014,1,7.48,3.25,321170183,69796,3.25,6.57,1.0340557275541797
2364,2014,2,6.8,3.89,106606313,24753,6.8,4.45,-0.3226788432267884
2364,2014,3,4.62,3.41,19940726,4493,4.35,4.0,-0.10112359550561802
2364,2014,4,4.36,3.24,17797455,3997,3.9,3.45,-0.13749999999999996
2364,2015,1,3.57,2.95,14890539,3528,3.47,3.2,-0.07246376811594203
2364,2015,2,3.44,2.01,11240245,2532,3.2,2.04,-0.36250000000000004
2364,2015,3,2.5,1.41,7628760,1545,2.12,1.93,-0.053921568627451025
2364,2015,4,5.75,1.9,53060705,9309,2.0,2.42,0.2538860103626943
2364,2016,1,2.41,1.56,16126787,3220,2.34,1.75,-0.27685950413223137
2364,2016,2,1.98,1.29,7569675,2120,1.74,1.72,-0.017142857142857158
2364,2016,3,1.92,1.4,9443162,3144,1.71,1.55,-0.09883720930232553
2364,2016,4,3.43,2.3,5832867,2894,3.43,2.5,0.6129032258064515
2364,2017,1,2.98,2.41,5508416,5174,2.45,2.83,0.13200000000000003
2364,2017,2,3.09,2.38,5231766,3934,2.83,2.52,-0.10954063604240284
2364,2017,3,2.75,2.36,5981869,2133,2.46,2.65,0.05158730158730154
2364,2017,4,3.0,2.31,6088649,1882,2.65,2.4,-0.09433962264150944
2364,2018,1,2.97,2.27,6227582,3886,2.4,2.86,0.19166666666666665
2364,2018,2,4.5,2.75,17492951,3870,2.85,3.9,0.36363636363636365
2364,2018,3,4.3,3.11,6786861,1905,3.9,3.68,-0.05641025641025635
2364,2018,4,4.67,0.0,10008686,2211,3.69,4.33,0.17663043478260868
2364,2019,1,4.96,3.19,6372850,3141,4.35,3.22,-0.25635103926096997
2364,2019,2,3.5,2.28,4601896,1998,3.22,2.5,-0.22360248447204972
2364,2019,3,3.77,0.0,4861769,1636,2.41,3.06,0.22400000000000003
2364,2019,4,3.0,1.91,7216648,2340,2.83,2.15,-0.29738562091503273
2364,2020,1,2.37,1.3,9377391,3082,2.16,2.2,0.023255813953488497
2364,2020,2,2.44,0.0,5517064,3113,2.33,2.03,-0.07727272727272744
2364,2020,3,6.18,1.9,43851624,9207,2.0,4.97,1.4482758620689655
2364,2020,4,5.8,3.3,28265712,7749,4.48,3.45,-0.3058350100603621
2364,2021,1,4.12,2.81,11657587,4019,3.5,3.54,0.026086956521739087
2364,2021,2,4.0,2.89,17680194,3807,3.51,3.61,0.01977401129943498
2365,2009,4,36.0,29.4,228489881,85637,33.5,33.5,
2365,2010,1,33.7,25.9,97539267,38678,33.7,31.7,-0.05373134328358211
2365,2010,2,35.3,30.1,170250078,59139,31.95,31.4,-0.009463722397476363
2365,2010,3,33.3,26.05,98214517,37798,31.4,28.65,-0.08757961783439491
2365,2010,4,29.1,22.15,89338674,31941,29.0,26.15,-0.08726003490401396
2365,2011,1,26.2,18.85,35592717,15892,26.2,21.7,-0.1701720841300191
2365,2011,2,26.4,16.45,139331214,47705,21.5,17.1,-0.2119815668202764
2365,2011,3,17.6,11.5,91704687,27395,17.15,12.15,-0.2894736842105263
2365,2011,4,14.4,10.0,68954061,20224,11.7,11.0,-0.0946502057613169
2365,2012,1,14.15,10.6,72867689,22580,11.0,11.9,0.08181818181818185
2365,2012,2,11.95,9.4,27338176,9610,11.9,10.3,-0.134453781512605
2365,2012,3,11.45,9.77,41048123,12909,10.35,10.5,0.01941747572815527
2365,2012,4,10.65,8.01,38455931,13895,10.45,9.43,-0.10190476190476193
2365,2013,1,9.8,8.82,28458440,9196,9.6,9.22,-0.022269353128313796
2365,2013,2,12.5,8.82,109663392,34176,9.26,11.1,0.2039045553145335
2365,2013,3,13.2,9.94,101514250,31018,11.2,12.65,0.1396396396396397
2365,2013,4,13.85,11.05,90315235,30586,12.65,12.2,-0.035573122529644355
2365,2014,1,16.5,11.8,241808136,71042,12.25,15.1,0.23770491803278693
2365,2014,2,15.45,12.7,116004521,35143,15.1,14.55,-0.03642384105960258
2365,2014,3,15.2,11.4,48964951,17701,14.65,11.8,-0.18900343642611683
2365,2014,4,12.6,9.69,48278921,15571,11.65,12.15,0.029661016949152512
2365,2015,1,12.2,11.1,29052752,13202,12.15,11.35,-0.06584362139917702
2365,2015,2,11.7,9.5,30088167,12569,11.35,10.45,-0.07929515418502206
